p_t mean,f0 mean,edit dist,edit std,edit dist mv,edit std mv,cov delta,cov std,exac delta,exac std
0.9,0.4,2.18,0.829,2.57,1.306,0.049,0.015,0.016,0.019
0.9,0.4,2.25,0.841,2.95,1.459,0.046,0.023,0.016,0.011
0.9,0.4,2.44,0.852,2.97,1.506,0.047,0.024,0.019,0.017
0.9,0.4,2.44,0.816,2.87,1.246,0.064,0.035,0.032,0.017
0.9,0.5,1.69,0.758,2.34,1.159,0.03,0.017,0.009,0.005
0.9,0.5,1.88,0.739,2.46,1.195,0.026,0.014,0.011,0.009
0.9,0.5,1.99,0.781,2.27,1.028,0.046,0.021,0.015,0.006
0.9,0.5,1.9,0.819,2.44,1.061,0.021,0.023,0.021,0.008
0.9,0.5,1.88,0.791,2.29,0.962,0.038,0.02,0.012,0.007
0.9,0.5,1.86,0.693,2.08,0.935,0.03,0.021,0.016,0.013
0.9,0.5,1.84,0.784,1.98,0.8,0.037,0.018,0.011,0.01
0.9,0.5,1.75,0.753,1.88,0.84,0.036,0.024,0.019,0.013
0.9,0.5,1.92,0.744,2.03,0.921,0.035,0.022,0.014,0.012
0.9,0.5,2.21,0.84,2.42,1.242,0.063,0.032,0.023,0.016
0.9,0.6,1.71,0.697,2.02,0.8,0.043,0.02,0.013,0.011
0.9,0.6,1.8,0.693,2.03,0.83,0.026,0.011,0.015,0.011
0.9,0.6,1.88,0.682,1.95,0.805,0.03,0.024,0.016,0.008
0.9,0.6,1.62,0.69,1.78,0.855,0.033,0.012,0.01,0.011
0.9,0.6,1.72,0.722,1.87,0.796,0.038,0.018,0.014,0.007
0.9,0.6,1.79,0.752,2.06,0.822,0.047,0.021,0.015,0.01
0.9,0.6,1.78,0.715,2.18,1.081,0.028,0.017,0.011,0.006
0.9,0.6,1.69,0.758,1.88,0.898,0.031,0.014,0.011,0.007
0.9,0.6,1.77,0.798,2.13,1.092,0.036,0.022,0.012,0.004
0.9,0.6,1.9,0.742,2.13,0.879,0.043,0.027,0.013,0.01
0.9,0.7,1.69,0.731,1.94,0.881,0.044,0.018,0.01,0.005
0.9,0.7,1.48,0.64,1.73,0.705,0.044,0.019,0.01,0.006
0.9,0.7,1.65,0.74,1.88,0.791,0.053,0.017,0.015,0.007
0.9,0.7,1.62,0.629,1.76,0.736,0.017,0.013,0.012,0.012
0.9,0.7,1.71,0.683,1.85,0.829,0.031,0.02,0.012,0.009
0.9,0.7,1.73,0.705,1.87,0.868,0.047,0.021,0.009,0.006
0.9,0.7,1.75,0.712,1.94,0.732,0.039,0.015,0.012,0.007
0.9,0.7,1.67,0.601,1.78,0.782,0.05,0.03,0.016,0.009
0.9,0.7,1.68,0.614,1.9,0.819,0.034,0.022,0.014,0.011
0.9,0.7,1.67,0.679,1.91,0.736,0.022,0.01,0.012,0.012
0.9,0.8,1.62,0.732,1.76,0.789,0.037,0.016,0.006,0.005
0.9,0.8,1.51,0.656,1.84,0.771,0.026,0.015,0.017,0.01
0.9,0.8,1.45,0.698,1.84,0.869,0.021,0.015,0.014,0.01
0.9,0.8,1.61,0.646,1.84,0.88,0.035,0.019,0.013,0.012
0.9,0.8,1.52,0.671,1.71,0.668,0.023,0.016,0.016,0.012
0.9,0.8,1.61,0.733,1.72,0.749,0.031,0.022,0.015,0.007
0.9,0.8,1.43,0.667,1.61,0.646,0.038,0.015,0.009,0.005
0.9,0.8,1.61,0.662,1.72,0.917,0.04,0.018,0.014,0.011
0.9,0.8,1.54,0.754,1.76,0.75,0.043,0.024,0.015,0.008
0.9,0.8,1.64,0.625,1.81,0.771,0.037,0.02,0.009,0.01
0.9,0.9,1.31,0.659,1.59,0.567,0.031,0.022,0.019,0.017
0.9,0.9,1.41,0.634,1.66,0.667,0.026,0.017,0.011,0.006
0.9,0.9,1.5,0.624,1.78,0.756,0.029,0.021,0.02,0.015
0.9,0.9,1.25,0.638,1.53,0.591,0.024,0.013,0.011,0.006
0.9,0.9,1.46,0.684,1.61,0.598,0.032,0.027,0.016,0.009
0.9,0.9,1.37,0.658,1.54,0.655,0.028,0.02,0.012,0.009
0.9,0.9,1.44,0.739,1.63,0.716,0.039,0.017,0.013,0.01
0.9,0.9,1.43,0.667,1.61,0.677,0.049,0.023,0.011,0.007
0.9,0.9,1.52,0.64,1.68,0.646,0.045,0.021,0.012,0.011
0.9,0.9,1.39,0.646,1.61,0.733,0.041,0.013,0.011,0.008
0.9,1.0,1.45,0.726,1.69,0.628,0.038,0.019,0.01,0.008
0.9,1.0,1.37,0.643,1.65,0.654,0.024,0.012,0.011,0.008
0.9,1.0,1.44,0.622,1.64,0.641,0.035,0.018,0.014,0.012
0.9,1.0,1.4,0.663,1.58,0.695,0.038,0.016,0.007,0.006
0.9,1.0,1.39,0.598,1.68,0.598,0.036,0.028,0.013,0.009
0.9,1.0,1.48,0.7,1.75,0.74,0.031,0.022,0.014,0.01
0.9,1.0,1.53,0.714,1.72,0.679,0.043,0.019,0.008,0.005
0.9,1.0,1.51,0.671,1.75,0.622,0.028,0.009,0.008,0.007
0.9,1.0,1.36,0.686,1.65,0.638,0.039,0.024,0.013,0.008
0.9,1.0,1.32,0.646,1.61,0.677,0.028,0.021,0.016,0.006
1.0,0.0,3.14,0.762,5.46,1.746,0.044,0.036,0.046,0.032
1.0,0.0,3.18,0.684,5.54,1.565,0.041,0.051,0.04,0.043
1.0,0.0,3.22,0.715,5.81,2.134,0.038,0.053,0.031,0.041
1.0,0.0,3.27,0.63,5.85,1.693,0.069,0.075,0.056,0.063
1.0,0.0,3.1,0.686,5.69,1.848,0.061,0.068,0.044,0.06
1.0,0.0,3.37,0.643,6.1,1.803,0.046,0.061,0.046,0.049
1.0,0.0,3.24,0.723,5.97,1.786,0.045,0.054,0.042,0.048
1.0,0.0,3.25,0.669,5.44,1.802,0.067,0.069,0.05,0.053
1.0,0.0,3.16,0.758,5.85,1.639,0.036,0.03,0.045,0.023
1.0,0.0,3.2,0.721,5.62,1.771,0.039,0.068,0.035,0.053
1.0,0.1,3.0,0.748,5.14,1.726,0.032,0.031,0.021,0.02
1.0,0.1,2.98,0.8,5.27,1.827,0.031,0.038,0.029,0.027
1.0,0.1,3.04,0.774,5.55,2.128,0.042,0.048,0.029,0.039
1.0,0.1,3.22,0.701,5.78,2.003,0.045,0.058,0.035,0.049
1.0,0.1,3.17,0.722,5.42,2.05,0.059,0.082,0.046,0.065
1.0,0.1,3.1,0.64,5.39,1.876,0.04,0.032,0.034,0.022
1.0,0.1,3.31,0.659,6.27,2.125,0.063,0.072,0.048,0.061
1.0,0.1,2.85,0.805,4.89,1.928,0.028,0.022,0.025,0.019
1.0,0.1,3.11,0.598,5.79,1.946,0.041,0.057,0.036,0.046
1.0,0.1,3.05,0.712,5.46,1.868,0.053,0.034,0.041,0.032
1.0,0.2,2.73,0.719,3.99,1.634,0.059,0.024,0.035,0.016
1.0,0.2,2.82,0.829,4.32,1.76,0.068,0.043,0.041,0.03
1.0,0.2,2.68,0.823,3.6,1.631,0.058,0.03,0.031,0.021
1.0,0.2,3.12,0.803,4.59,1.727,0.057,0.032,0.03,0.027
1.0,0.2,2.88,0.778,4.46,1.746,0.042,0.017,0.015,0.008
1.0,0.2,2.85,0.829,4.95,1.734,0.049,0.034,0.031,0.028
1.0,0.2,2.87,0.833,3.73,1.642,0.067,0.047,0.039,0.027
1.0,0.2,2.88,0.765,4.26,1.635,0.048,0.024,0.026,0.013
1.0,0.2,2.6,0.849,3.97,1.78,0.032,0.02,0.016,0.011
1.0,0.2,2.88,0.791,4.45,1.808,0.064,0.044,0.044,0.023
1.0,0.3,2.57,0.816,3.72,1.844,0.055,0.041,0.032,0.018
1.0,0.3,2.71,0.828,3.4,1.606,0.068,0.049,0.035,0.028
1.0,0.3,2.77,0.798,3.33,1.379,0.08,0.039,0.045,0.02
1.0,0.3,2.51,0.818,3.52,1.717,0.049,0.028,0.019,0.017
1.0,0.3,2.18,0.887,2.9,1.5,0.034,0.018,0.017,0.009
1.0,0.3,2.36,0.911,3.16,1.481,0.043,0.015,0.01,0.005
1.0,0.3,2.92,0.833,3.99,1.664,0.103,0.038,0.06,0.023
1.0,0.3,2.52,0.933,3.57,1.444,0.04,0.029,0.019,0.011
1.0,0.3,2.21,0.92,2.9,1.446,0.038,0.029,0.016,0.011
1.0,0.3,2.39,0.847,2.87,1.324,0.054,0.027,0.018,0.014
1.0,0.4,2.04,0.848,2.69,1.324,0.051,0.026,0.02,0.011
1.0,0.4,1.87,0.783,2.15,1.014,0.052,0.028,0.016,0.012
1.0,0.4,2.22,0.901,2.74,1.146,0.04,0.02,0.012,0.01
1.0,0.4,2.16,0.745,2.48,1.109,0.07,0.019,0.02,0.012
1.0,0.4,2.13,0.856,2.78,1.196,0.042,0.024,0.016,0.008
1.0,0.4,2.09,0.838,2.54,1.203,0.051,0.02,0.014,0.01
1.0,0.4,2.11,0.773,2.49,1.063,0.036,0.025,0.014,0.008
1.0,0.4,2.0,0.707,2.38,1.066,0.025,0.021,0.014,0.01
1.0,0.4,2.02,0.787,2.6,1.249,0.031,0.021,0.013,0.011
1.0,0.4,2.13,0.833,2.79,1.336,0.035,0.021,0.017,0.012
1.0,0.5,1.77,0.76,2.08,0.857,0.022,0.018,0.014,0.011
1.0,0.5,1.78,0.687,2.03,0.83,0.024,0.017,0.015,0.009
1.0,0.5,1.76,0.68,1.87,0.783,0.026,0.011,0.007,0.006
1.0,0.5,1.84,0.771,2.18,1.126,0.021,0.025,0.021,0.01
1.0,0.5,1.85,0.779,2.04,0.937,0.035,0.02,0.014,0.011
1.0,0.5,1.77,0.773,2.27,0.937,0.03,0.019,0.017,0.01
1.0,0.5,1.81,0.688,2.17,1.114,0.031,0.018,0.012,0.008
1.0,0.5,1.69,0.674,2.08,0.945,0.026,0.017,0.012,0.008
1.0,0.5,1.84,0.833,2.18,1.108,0.027,0.025,0.014,0.012
1.0,0.5,1.81,0.717,2.3,0.922,0.026,0.015,0.013,0.009
1.0,0.6,1.85,0.622,2.12,0.778,0.034,0.016,0.009,0.007
1.0,0.6,1.67,0.664,1.97,0.932,0.019,0.016,0.015,0.009
1.0,0.6,1.64,0.686,1.92,0.821,0.029,0.015,0.01,0.006
1.0,0.6,1.77,0.882,2.14,0.917,0.044,0.02,0.01,0.011
1.0,0.6,1.6,0.693,2.17,0.939,0.02,0.011,0.019,0.015
1.0,0.6,1.59,0.618,1.95,0.805,0.027,0.016,0.008,0.006
1.0,0.6,1.86,0.679,2.35,1.291,0.044,0.02,0.016,0.014
1.0,0.6,1.61,0.646,1.83,0.788,0.028,0.017,0.011,0.008
1.0,0.6,1.6,0.678,1.85,0.853,0.022,0.017,0.014,0.01
1.0,0.6,1.69,0.771,1.99,0.818,0.036,0.017,0.012,0.007
1.0,0.7,1.58,0.619,1.73,0.598,0.033,0.023,0.012,0.007
1.0,0.7,1.46,0.59,1.81,0.891,0.023,0.014,0.01,0.008
1.0,0.7,1.54,0.684,1.8,0.8,0.021,0.011,0.01,0.009
1.0,0.7,1.34,0.667,1.62,0.675,0.034,0.017,0.01,0.01
1.0,0.7,1.57,0.652,1.76,0.736,0.032,0.018,0.01,0.007
1.0,0.7,1.53,0.64,1.78,0.782,0.017,0.009,0.016,0.012
1.0,0.7,1.45,0.572,1.68,0.646,0.025,0.01,0.008,0.007
1.0,0.7,1.49,0.728,1.79,0.852,0.029,0.013,0.01,0.007
1.0,0.7,1.54,0.639,1.84,0.809,0.022,0.016,0.012,0.007
1.0,0.7,1.49,0.592,1.76,0.68,0.031,0.02,0.011,0.005
1.0,0.8,1.5,0.608,1.77,0.719,0.023,0.017,0.015,0.01
1.0,0.8,1.39,0.631,1.64,0.819,0.038,0.02,0.014,0.01
1.0,0.8,1.46,0.67,1.65,0.712,0.04,0.023,0.011,0.01
1.0,0.8,1.39,0.677,1.57,0.587,0.039,0.021,0.013,0.006
1.0,0.8,1.58,0.666,1.92,0.857,0.023,0.011,0.016,0.012
1.0,0.8,1.53,0.591,1.87,0.783,0.019,0.012,0.011,0.007
1.0,0.8,1.37,0.541,1.58,0.666,0.02,0.019,0.021,0.012
1.0,0.8,1.47,0.624,1.71,0.683,0.038,0.02,0.011,0.007
1.0,0.8,1.45,0.589,1.76,0.709,0.03,0.017,0.014,0.012
1.0,0.8,1.36,0.592,1.65,0.606,0.023,0.018,0.011,0.01
1.0,0.9,1.38,0.596,1.57,0.738,0.029,0.014,0.011,0.01
1.0,0.9,1.41,0.68,1.57,0.604,0.03,0.011,0.009,0.005
1.0,0.9,1.44,0.653,1.6,0.632,0.018,0.012,0.015,0.014
1.0,0.9,1.43,0.604,1.59,0.65,0.04,0.024,0.017,0.009
1.0,0.9,1.34,0.651,1.61,0.598,0.033,0.018,0.012,0.01
1.0,0.9,1.34,0.681,1.61,0.615,0.02,0.009,0.009,0.006
1.0,0.9,1.32,0.546,1.63,0.673,0.038,0.016,0.013,0.009
1.0,0.9,1.44,0.712,1.66,0.62,0.026,0.015,0.017,0.011
1.0,0.9,1.38,0.629,1.65,0.698,0.025,0.008,0.008,0.005
1.0,0.9,1.4,0.678,1.64,0.641,0.03,0.024,0.012,0.008
1.0,1.0,1.22,0.687,1.6,0.748,0.056,0.023,0.016,0.009
1.0,1.0,1.27,0.661,1.56,0.571,0.037,0.018,0.01,0.004
1.0,1.0,1.39,0.646,1.6,0.663,0.043,0.023,0.007,0.006
1.0,1.0,1.29,0.668,1.56,0.589,0.021,0.01,0.014,0.012
1.0,1.0,1.3,0.608,1.71,0.683,0.022,0.013,0.013,0.01
1.0,1.0,1.43,0.57,1.73,0.676,0.019,0.013,0.017,0.011
1.0,1.0,1.26,0.594,1.59,0.75,0.033,0.023,0.015,0.007
1.0,1.0,1.31,0.688,1.65,0.606,0.024,0.018,0.012,0.009
1.0,1.0,1.31,0.578,1.67,0.679,0.036,0.025,0.013,0.005
1.0,1.0,1.36,0.686,1.57,0.604,0.048,0.019,0.011,0.008
