dist_metric,iter_number,sources accuracy
1.6500005460863374,6,"[0.31110303352362434, 0.26539683961956, 0.2670014570837644, 0.39807753861457235, 0.30105798655560745]"
3.184632136945833,5,"[0.35685398667423496, 0.2879702950770189, 0.29696117123871973, 0.36493826601297785, 0.2652583801746102]"
2.4103359542658387,4,"[0.31465176050680355, 0.2895077835248964, 0.3011317871451372, 0.2944019797403077, 0.3157773945505117]"
2.1679180972759093,4,"[0.29337539840470983, 0.3080236315855954, 0.2998420277593126, 0.32803930910370693, 0.2937235138454759]"
1.868035804923269,7,"[0.3073259353865087, 0.29518038258355556, 0.3222619024363886, 0.3120658048456174, 0.2961249323879754]"
2.0290709784840355,5,"[0.3403236549426997, 0.27882510387393916, 0.3112271501572092, 0.3105050222873683, 0.32094740925143916]"
2.1084540673820982,5,"[0.4034123845127846, 0.25622749974463294, 0.31139782986001746, 0.2843396444921729, 0.32620282940393375]"
1.948875621173602,11,"[0.30936355133206983, 0.3553172877519678, 0.2780847991771103, 0.3701767746267986, 0.31369698868737633]"
1.5979917776516606,5,"[0.29317398487945967, 0.33891089110443245, 0.33960927865042684, 0.28253839133343084, 0.347947431657586]"
2.0225895827157436,7,"[0.29744104588985654, 0.3235598562775418, 0.30666085469451293, 0.30024554100421036, 0.28958616586526326]"
1.1373104532374461,4,"[0.3182961389239099, 0.33116908563136394, 0.279392454006682, 0.3177288340760885, 0.3236877911760013]"
2.1908285306312072,9,"[0.2669676362079251, 0.3890592562932823, 0.27443406518540214, 0.2731463034018593, 0.3379821300547676]"
1.9192993844983222,5,"[0.3206451449959438, 0.3558272265926992, 0.29869419151718174, 0.3166124427325315, 0.32109323908425197]"
3.2308412654251759,8,"[0.23360138292923696, 0.31719578749780236, 0.44882980480699286, 0.27939624628689413, 0.29372974469086666]"
1.5210893798285436,8,"[0.3177376833749991, 0.30584086575075004, 0.2582255797994949, 0.35128203429093385, 0.3685506911836391]"
1.3111228055490267,6,"[0.3597398429223364, 0.30016332307458893, 0.2546664654063845, 0.3359367093873112, 0.32449658251606134]"
2.0848135732795758,3,"[0.28198670831300404, 0.27007451416183204, 0.26492657903588457, 0.261145154734039, 0.4035743536632452]"
2.337636406674795,5,"[0.4078993556190116, 0.32469917676291804, 0.321673848282289, 0.3344012207062832, 0.322335517861631]"
2.1286350981013475,5,"[0.32425595590309464, 0.32186659490451863, 0.3348832138620753, 0.32864239640800125, 0.31027284648619796]"
2.0515746555245431,4,"[0.3570193716235641, 0.37532661404939066, 0.3243528038218456, 0.2778485287767913, 0.30149206207185053]"
1.5255294522571055,5,"[0.33358501465865653, 0.3003159414419077, 0.2927833576153988, 0.3604453490250527, 0.35773003072963866]"
1.3896724904489757,8,"[0.3127103177176965, 0.30503299584215776, 0.29608756329990893, 0.30985895313864026, 0.3430732669555538]"
1.7876180615937285,19,"[0.3455016178625942, 0.35713253372165876, 0.335694545573661, 0.39975115848336346, 0.34202524198498935]"
1.7210096930200025,4,"[0.3244812067989197, 0.28925021274088325, 0.2749301000448385, 0.28330863452786, 0.289750926060566]"
2.273506328277545,6,"[0.29989825061720987, 0.3325560984693169, 0.38115439869120077, 0.36126493955512906, 0.2932109286576913]"
1.457174971109414,5,"[0.29940831378561916, 0.31698345442026943, 0.28149605232170444, 0.31104845173908036, 0.3136835570751054]"
2.6643014292674563,6,"[0.3117645418193164, 0.3474484189525025, 0.2783943793234092, 0.26750959628973936, 0.23840169406105005]"
2.2390067494141199,5,"[0.4081962539357921, 0.34537151374067543, 0.517407111676096, 0.285244796278879, 0.21882956298657616]"
2.5116848197240356,4,"[0.32410399961845654, 0.32603831918030984, 0.3273635745969426, 0.35724472744514496, 0.3357863082561473]"
1.4734389854861334,6,"[0.36321042064842396, 0.3385711923938359, 0.3713238733109278, 0.33123684105780077, 0.3214638000697754]"
1.2449804167530159,4,"[0.3247181454453484, 0.30725262075333887, 0.27071049784603535, 0.2524732486539202, 0.29962362470800213]"
1.927644367317733,6,"[0.3232454527399331, 0.3723547936488898, 0.31055661496716375, 0.29289283513910785, 0.29293304029568856]"
1.889489223802604,5,"[0.466301896973346, 0.24771244186719174, 0.31655237802371683, 0.2511067332723599, 0.3183246015204765]"
2.3170473269521259,5,"[0.31651155566861855, 0.31872341755251493, 0.2972092333080284, 0.3249736568891413, 0.31167929909216596]"
1.5907134470262876,5,"[0.3343758886913022, 0.3946690354195247, 0.26388475046191084, 0.29790570483869566, 0.32190543807388866]"
1.2555582813887654,5,"[0.237965922015161, 0.3877122860137193, 0.37574761580089355, 0.3002386508008188, 0.34286071419113046]"
2.2785334763456202,7,"[0.34369974815076687, 0.23253130477509257, 0.2717109245385404, 0.23775567768645361, 0.4495133411589148]"
1.4699524116801657,5,"[0.2717322330349021, 0.4155444687180455, 0.28380270156650267, 0.29273433240672514, 0.2888112065436295]"
2.5068857012202601,5,"[0.5088971697177944, 0.3947145089820542, 0.344594796331093, 0.3438535886125123, 0.39747644622971595]"
2.3609566682729528,5,"[0.3588531936704369, 0.29169057139846866, 0.3354192746156012, 0.4291513382127984, 0.3239786705063525]"
1.2696806454048271,7,"[0.3249727260962679, 0.33514026458412005, 0.2885013122672327, 0.35038241258555886, 0.33540854439229456]"
2.7391641306487782,5,"[0.366830563840823, 0.24072062500562416, 0.3667469949627536, 0.33811326206081194, 0.25881706497126716]"
2.034932825031305,6,"[0.298214258002053, 0.36200911499906013, 0.3291077544342477, 0.3159210136695602, 0.31899884622319064]"
1.2334094856737221,5,"[0.3461585649610506, 0.3076206668778158, 0.30108972657348587, 0.2893970176661012, 0.4021666625824075]"
1.7752299170616443,5,"[0.36863451688701204, 0.27325802341550676, 0.40786204311356294, 0.3071047598600189, 0.3592413818608791]"
0.86697869344580214,4,"[0.2896087062673188, 0.27977531564287256, 0.3236744848765296, 0.39562906939181836, 0.3632322200242252]"
1.1315014991242771,6,"[0.308208198366123, 0.29944254911749446, 0.4121164086391582, 0.3516677534859386, 0.32192251358067664]"
0.61776693056610921,7,"[0.38203391412754756, 0.37101396766275924, 0.328266696850006, 0.30139654457771314, 0.2982988835154579]"
2.1819214799887874,6,"[0.26797784248237755, 0.3147041086509286, 0.37622325397972506, 0.2904194144556532, 0.3202180954494769]"
1.0327759631698901,4,"[0.2903437137744339, 0.30800997363724963, 0.2690520605975133, 0.2801696809550392, 0.2755497174517049]"
1.1259539016689439,4,"[0.33475281611867524, 0.2889530086358521, 0.28324402344691113, 0.330078444553004, 0.27648122043332435]"
1.5918457459333115,4,"[0.2811650897136068, 0.4072522826826966, 0.3603287531033694, 0.3438114235004989, 0.2678869170539348]"
1.0071346730163939,8,"[0.4409552141307129, 0.19333168312430896, 0.23853136880843256, 0.17165381239563393, 0.3924444629784571]"
2.0326227862406245,6,"[0.28926219528452896, 0.2752807432667791, 0.3542186933643951, 0.27242435267430654, 0.3652660467732928]"
2.2943087002155815,6,"[0.38766703100926236, 0.2669493586640254, 0.39761573396010347, 0.28660730047959976, 0.39595165971902124]"
1.7642642742441772,7,"[0.34817196649811455, 0.2949871530857423, 0.3345977200833138, 0.3273123689319449, 0.31077530902634776]"
1.628493874582873,5,"[0.3427665191565706, 0.360849798263707, 0.3068725589978195, 0.2897012303559427, 0.28752907896762897]"
2.9166571619757806,4,"[0.36341513659656827, 0.5044552959652349, 0.37959022161491873, 0.3085231111597615, 0.4894618309520519]"
1.7784236251874281,6,"[0.41073203641155176, 0.4133658955133055, 0.24395802414512943, 0.25545355516937757, 0.3368442835039874]"
1.2347387810089754,6,"[0.3014397398143055, 0.2560839004906918, 0.38355716549916924, 0.4275689916707255, 0.2769399917261077]"
1.4229571767736449,5,"[0.33022886315295163, 0.28377115687739235, 0.36076166623913125, 0.3375534659882656, 0.3229843890763989]"
0.93705897054491749,4,"[0.3287735672026052, 0.2920892684456061, 0.27509920782553215, 0.2848478360662745, 0.28849211211629416]"
1.5177650521250703,5,"[0.30779590488534214, 0.2755616517185976, 0.33094653876384494, 0.25785213735078055, 0.4086168100663478]"
1.0307887865817149,5,"[0.31244389335372735, 0.3641538513690887, 0.31698608416802554, 0.3096739999346915, 0.283917657351454]"
0.69223628594303666,5,"[0.3148545941429823, 0.3105163275224103, 0.38648725649291354, 0.46677270852918934, 0.4325618036536069]"
0.69078224128965982,7,"[0.38218725095336836, 0.4326142551204873, 0.4054340147788819, 0.40404528321230687, 0.3868021517116924]"
2.7925799114328713,5,"[0.3860891421723811, 0.25740092647760415, 0.37078582203427946, 0.2930374655938483, 0.287739695507217]"
2.2508848754311921,5,"[0.3504614249795758, 0.4335123193244641, 0.2983246285882023, 0.41987163071306816, 0.3490286574190877]"
2.9228592167093281,5,"[0.3819904098561173, 0.2625546049607762, 0.2979334188715228, 0.3628872389252852, 0.34185229066514816]"
0.59252192268450299,5,"[0.35551645246102, 0.2982422196864512, 0.3779844415314767, 0.26549479687233274, 0.36962453760635083]"
3.0899551073072691,7,"[0.3416452221414973, 0.3088894396771261, 0.32723085329521984, 0.31214797515921183, 0.3528949043219085]"
2.5782561917540949,5,"[0.3511222958588329, 0.43904375100626086, 0.3004256013484378, 0.29703113435965195, 0.3524161652896574]"
2.3359862179006932,5,"[0.3866316042369123, 0.33129094863479064, 0.287323211941644, 0.36988408728337047, 0.3172220010623678]"
2.4329379976124321,5,"[0.3312609375759973, 0.3013219960410917, 0.3020431358165853, 0.29268488859897507, 0.28992167744051844]"
1.289677565100444,7,"[0.3081932002856683, 0.3500335975050263, 0.2849903912784774, 0.2890515537319362, 0.3160222368519426]"
0.88933789139372188,4,"[0.3985622668183926, 0.3211910949817595, 0.2450773915834958, 0.2491496195845925, 0.3680275495942608]"
1.1396894850717803,2,"[0.2781675347979691, 0.29480756865811514, 0.26017902076924276, 0.2561062865117762, 0.29957279857747254]"
1.3635751815481671,5,"[0.3085758750838756, 0.2910771506773703, 0.27510797989192204, 0.26324425480839964, 0.32120516938663274]"
1.0317861168696594,6,"[0.3452220042991794, 0.31593946385884025, 0.39455329583318516, 0.3589779841124637, 0.2850647581435787]"
1.7962983233298844,5,"[0.36015682615168665, 0.31626418047080435, 0.3171594138275946, 0.3093536148134349, 0.2519807102490289]"
2.0523694432124859,7,"[0.31958086956238657, 0.2750792677544343, 0.31988674408897394, 0.3467475204473786, 0.30428124242423255]"
1.921861389140199,4,"[0.30824415106312486, 0.3060289716614028, 0.30431515127011954, 0.3180281446040726, 0.3601248016091493]"
2.6797985361848307,7,"[0.3464283039784985, 0.41410025666342964, 0.3763077923311153, 0.3788330991197228, 0.30190769293578085]"
1.3045072845800436,7,"[0.37452778377354745, 0.33197081617690316, 0.32352790641777923, 0.25475144582716336, 0.4774540355726084]"
2.0815300499674239,7,"[0.32906497528614614, 0.40069154363672904, 0.4210475871260309, 0.45617798829071976, 0.33504739954516255]"
1.7996832567630512,4,"[0.4024858238616339, 0.2593212902720415, 0.34822809184696085, 0.28886850466399705, 0.38511354127399444]"
3.0263380008658562,6,"[0.37152012422170927, 0.3609638522297117, 0.3079731699213138, 0.37020653586681124, 0.3072832112278049]"
2.3028133908834918,5,"[0.25477755084837783, 0.3534756918490395, 0.2542695323945992, 0.2568618887047794, 0.3643424566798396]"
2.2784952319413159,5,"[0.4809306989160612, 0.2509727232239487, 0.2836902087792527, 0.25091790588284635, 0.29194166353911327]"
2.2845721698644699,7,"[0.32414293530737537, 0.35144350120913714, 0.24772603877357, 0.24643872312807938, 0.37652396961631096]"
1.7802193281547705,7,"[0.33560274531001366, 0.3523888160690441, 0.32769818098520126, 0.21823637939169832, 0.35614628779592084]"
0.9133072459054109,4,"[0.28627374123107996, 0.28264499252196634, 0.2743049897842678, 0.29663345349579473, 0.2868872160951464]"
0.94217500937058318,10,"[0.40181814945167726, 0.34865643324002366, 0.36169142111007574, 0.3346813778726009, 0.32361787284430943]"
1.3657304897171301,6,"[0.28258424898619927, 0.37392308718056316, 0.26546401521317337, 0.28308641570948195, 0.2997350718579867]"
2.9059431525709307,6,"[0.28198684187742906, 0.2612447355410262, 0.38796265693566007, 0.3825437724199901, 0.2964354694256269]"
1.7063107761371015,5,"[0.2864121567467094, 0.26614398681571466, 0.2989096601840307, 0.31892097701428257, 0.30297926682326143]"
2.4764340878353566,7,"[0.25334958617346093, 0.2503565518485243, 0.3212053980590431, 0.4287763928167295, 0.27487538264358535]"
1.2782698810242676,6,"[0.40265577407659037, 0.2811156429578818, 0.3060739282459828, 0.2699376410961819, 0.32100763996865345]"
2.2620935966441169,4,"[0.40607030076525785, 0.283911402454387, 0.3035967383385942, 0.26987866025428725, 0.4074664029022239]"
2.148277996678928,6,"[0.37220519018713866, 0.32455906684337155, 0.3293844081907591, 0.3238725740701676, 0.2994628979504035]"
1.13996563372023,4,"[0.298133121235059, 0.30400550003597104, 0.3117261072544219, 0.30236098614593326, 0.3043262463637954]"
1.5948780045256381,7,"[0.3833488894422974, 0.30679486376098064, 0.2037122823708115, 0.2608750366519886, 0.3938388517165739]"
1.7057196565605026,5,"[0.41536466274412887, 0.35638548316582463, 0.3346017455506342, 0.31226350476819814, 0.3847617331062834]"
1.068124608875249,6,"[0.25403075510692286, 0.23044990045542388, 0.35344403349132963, 0.2538619523387872, 0.40094750929366374]"
2.9343909793598759,5,"[0.32213175113055176, 0.3599249309794459, 0.36772743201452035, 0.3237240089899733, 0.3163789671785454]"
0.71423172883153396,6,"[0.34774595946293346, 0.43341316653171896, 0.3048997815057916, 0.2566124700870029, 0.2967735906128968]"
1.9349728197723031,6,"[0.3308395185172023, 0.274176285301015, 0.3097192532738985, 0.30813810120890545, 0.33842729330204235]"
0.76486977909175879,4,"[0.3284942202465017, 0.3483899633890594, 0.3697329600871776, 0.3160321931088657, 0.2966927603514007]"
1.0075091419652826,5,"[0.31518426131520133, 0.3378604263721997, 0.34816403625853415, 0.26604717288170276, 0.3771761015274517]"
2.2157307215506066,4,"[0.30588252790169373, 0.3341362578996564, 0.42447068222574563, 0.3996988784088003, 0.3330028151570718]"
1.9520721223138326,5,"[0.31553072015206474, 0.3905359110034807, 0.3032515170791163, 0.301614393055207, 0.2593125367475629]"
2.7354336547424887,5,"[0.3502095524019877, 0.4586338897633638, 0.24485088361840793, 0.3116557940169863, 0.2599456755245791]"
2.0893944146687229,17,"[0.25522582530418697, 0.3002882756511348, 0.3932204487244837, 0.2227651265391458, 0.3888710454883781]"
1.3271904016913503,6,"[0.37486336214877547, 0.3909571661448467, 0.35291639057142676, 0.42904414915398564, 0.3361144800734182]"
0.66309923102868018,8,"[0.3085368831828967, 0.2803454445798876, 0.3236000264984026, 0.2964131497406292, 0.3032840572874907]"
2.3717342290796202,6,"[0.33618960884227456, 0.3604421237172488, 0.31542987457225247, 0.31044368441090064, 0.3584523577230658]"
0.93684240372367789,5,"[0.31390422837542614, 0.35921509496521026, 0.26480451264620647, 0.24941447382237844, 0.29612169070913785]"
1.3474061329893079,5,"[0.3150046771606677, 0.24054150396564739, 0.3088572480434392, 0.3654331441768997, 0.3479913673822907]"
2.59643971228894,6,"[0.2964457244418838, 0.29234523577029564, 0.34997900433723345, 0.31269745399806453, 0.31545113823764526]"
1.4979988144619099,4,"[0.29562812536387817, 0.32800039015926946, 0.31068165456780994, 0.3151236379000692, 0.39862469106028753]"
2.3972803821524558,6,"[0.33266033287202085, 0.27100584313021, 0.37265748144475946, 0.32541280266046796, 0.26105986316680885]"
2.0430189804439252,5,"[0.296601755728046, 0.4347643698063039, 0.3166139056291432, 0.2982239677663098, 0.38374717084276105]"
3.0343466979693852,7,"[0.37791875267456215, 0.3257668334337965, 0.299620037553682, 0.5209270998090856, 0.21097755377006797]"
1.452929253887882,5,"[0.33470131378993073, 0.34530107650796543, 0.31782347070713807, 0.3998571939014503, 0.37504695097940594]"
1.385588639262757,6,"[0.2978043564890449, 0.2598584092950003, 0.29908662654666057, 0.2961624247538518, 0.2728894131024353]"
0.87929870585591663,6,"[0.3865232116073989, 0.24728525832188783, 0.24654904797212365, 0.24741029964711278, 0.3814943560413867]"
1.9999307649420275,6,"[0.2968621714246047, 0.383564573282023, 0.33717276744731395, 0.3043315079800517, 0.3125801350993953]"
1.291133693337057,5,"[0.3469653205595973, 0.25129812483750286, 0.3233094295990389, 0.42080164012395677, 0.2826720928486004]"
3.9330104166556099,5,"[0.2667122101000301, 0.374778908477809, 0.304401683282782, 0.25707921417318563, 0.44574640489584677]"
1.6456264951789956,6,"[0.3122712537894892, 0.290356136994317, 0.27270013075667676, 0.3056412808868825, 0.3427547953511893]"
1.6116857599823267,4,"[0.3795879885107524, 0.3431916824358935, 0.29904478708743704, 0.4174144184122673, 0.24991518046729916]"
2.271440724352106,4,"[0.37735559027231463, 0.3488803088194582, 0.2888582158139779, 0.3369971688200742, 0.29949895814950545]"
1.4967937650164493,6,"[0.32919797488878255, 0.3575583946462127, 0.19578331261163487, 0.193131118761539, 0.37099383695707644]"
1.8370372083894893,5,"[0.34536982481773154, 0.2597148408164553, 0.2733887454529987, 0.27073604197784246, 0.3079167388287029]"
0.64376393351964833,6,"[0.30402480666569365, 0.3113095489239822, 0.2990247420058364, 0.3038009430917413, 0.2956434244623753]"
2.0427028738250157,9,"[0.319854300247588, 0.33192909349756106, 0.36544671772519316, 0.37287972960733357, 0.377045642173821]"
1.1599872106942499,5,"[0.3214435248558185, 0.3349785148400094, 0.3269905635544913, 0.31583281249740774, 0.3141656744826156]"
1.6128314961860837,5,"[0.35673537613333056, 0.30408392666732226, 0.29915013171372795, 0.3197852333163686, 0.26809995411965276]"
0.58987547262304707,5,"[0.34624377458367483, 0.3001353391763943, 0.3482653860453246, 0.3357058872981272, 0.33054311837861144]"
2.3715780336124106,6,"[0.3120686782773125, 0.2883799499492475, 0.3608444258527674, 0.4053282739098226, 0.34004423959499125]"
1.6505509506889604,5,"[0.3053756304169464, 0.28463063921681064, 0.411072121570093, 0.3570457062988201, 0.2708457731367221]"
0.71610341248713327,6,"[0.3487017946058873, 0.29045174893776793, 0.30100640253320077, 0.3138558278541554, 0.30484946163378185]"
2.0340627630114305,6,"[0.290562504504488, 0.27907802598523196, 0.2854053663282387, 0.3321575986760227, 0.29797819722743923]"
1.3897484684907391,7,"[0.3357899968084191, 0.31277888309330704, 0.44799164427819527, 0.36931001975149996, 0.2714343629345207]"
1.7800771778815987,5,"[0.33797867817404387, 0.3208512974593868, 0.3138299544386326, 0.36955552807545694, 0.2908573781302466]"
1.8371203229469644,6,"[0.35400857759091287, 0.33062139786191524, 0.33543622840643966, 0.2951076608463015, 0.3316238818098943]"
1.0552450431002567,4,"[0.3682421166693684, 0.4199538952030755, 0.3730041004913008, 0.38025635125959684, 0.35817321012578107]"
1.0646551992202535,6,"[0.351811658718012, 0.3183028382426138, 0.3603491898728571, 0.28683823415064974, 0.37846886114501127]"
1.128050617327744,9,"[0.29111363566298726, 0.32189502411677157, 0.29631196777989216, 0.31881630507745534, 0.2806565827868816]"
1.4191373783705343,6,"[0.28186032193405586, 0.30049530227805876, 0.30040556303432625, 0.3034216289627843, 0.2922242404585703]"
0.70281342877566788,4,"[0.32665096442703867, 0.36762331066742826, 0.323974819303641, 0.33760174512491864, 0.31565106602719645]"
2.0596289845078775,7,"[0.38527119023059375, 0.24182603852499587, 0.284904458575637, 0.32218542760983077, 0.5021694661040351]"
1.8373408884348692,5,"[0.2956645922955109, 0.34166318625652925, 0.333179301088137, 0.3891554980973883, 0.28422951223863685]"
1.8095508786932053,6,"[0.3479470519068774, 0.30156386415202335, 0.3273649594841137, 0.37487199436306184, 0.3084684669223585]"
2.1572240019501301,6,"[0.3559850446012412, 0.3905155420661254, 0.30028078760166904, 0.34129773187315215, 0.4546152406513619]"
1.154378865620471,4,"[0.3305169235777344, 0.310968949246828, 0.3704391546211127, 0.286958808949206, 0.3113480808506227]"
1.630897913501588,13,"[0.360485643879672, 0.27309717502847974, 0.2788727939156465, 0.3164973654144992, 0.28025978436730087]"
0.92290894622411823,10,"[0.31476515542984623, 0.3086051433370582, 0.29998001712342914, 0.42993848866056916, 0.28566860733329036]"
1.4615170111064142,5,"[0.34081606413921683, 0.2714542160248235, 0.46567172110309735, 0.33398707709970515, 0.3053264128056825]"
1.4842935165111353,6,"[0.29283136730644777, 0.3231190245885099, 0.3420922978354759, 0.2981319859305996, 0.2982422381359049]"
1.4028449409757977,4,"[0.28469156464957546, 0.28394806371087816, 0.298954572181267, 0.2809085773990712, 0.28107426454284046]"
1.8477853832714555,17,"[0.2622511499182117, 0.4314492870749781, 0.2810389244176458, 0.23828987382476402, 0.28108826433748363]"
0.52873415171887084,4,"[0.315977034041266, 0.2905175042279515, 0.3410947715272966, 0.4299093914871467, 0.26161593696584695]"
2.4734183855923164,4,"[0.28194466749478997, 0.29550899648659795, 0.30949386808396456, 0.27588071755404825, 0.26851545929390347]"
1.1414229127424951,6,"[0.32764646796430036, 0.3055740417062019, 0.33767573859100297, 0.22202273571925044, 0.3948222170545561]"
0.77953053658806881,5,"[0.30166773356766585, 0.3007217034450562, 0.28186361668793164, 0.3876526645016929, 0.3251545422199295]"
1.6941599493170265,8,"[0.3164440388013742, 0.27353215954245647, 0.27498242443064785, 0.42204963315477945, 0.3756194634767914]"
3.082679938321486,4,"[0.3763025374551132, 0.2915780380533164, 0.38483752805643107, 0.3462563206560048, 0.26475242367543433]"
1.4294910403258871,5,"[0.29712739269073335, 0.3478201325371925, 0.2891226217145782, 0.2872642170522119, 0.2923899434908301]"
2.9413859021241948,4,"[0.2823311764591975, 0.2718476611894921, 0.3258029338863268, 0.30354426477040397, 0.4152393993249059]"
1.047009536267101,6,"[0.24967565035790773, 0.2847918577607688, 0.30127581187720226, 0.3647798213336961, 0.2819465286345638]"
2.353135925657492,10,"[0.4044505093469796, 0.2928569038359214, 0.30450108537369386, 0.34634346462741855, 0.38519507179556595]"
1.6168656291117518,4,"[0.2758115200766777, 0.2616003679745799, 0.25949936091727516, 0.26469306256419284, 0.2602165145458]"
1.8564547385744847,5,"[0.32866402791828214, 0.38404998695602705, 0.2990277330932017, 0.30328261535218964, 0.3935065514542769]"
1.7511349690191678,7,"[0.2918427956405539, 0.39222471932189334, 0.37243360595014, 0.3495151325679509, 0.3258223720005376]"
1.4716855150323185,5,"[0.3412068496931379, 0.26649140512458497, 0.45106188353007565, 0.3776060435554098, 0.23527515139016555]"
1.1175273339926619,5,"[0.32073498110347737, 0.3048822942910914, 0.30956843341861934, 0.31027500647988643, 0.32629825194059825]"
1.0693329826403852,4,"[0.300758125635904, 0.32570989459283767, 0.284145109462931, 0.33128599839890993, 0.27993001687561586]"
1.3892419886232668,4,"[0.381863823428504, 0.39301633180602746, 0.31059388471838373, 0.3702951831365133, 0.3000277624657726]"
2.2919939199915911,7,"[0.3314740869421067, 0.3174486854487699, 0.3706014307796216, 0.37281347952171107, 0.2759920078900297]"
3.1776864767707238,6,"[0.3605812911684383, 0.3281223011698516, 0.34075004057719166, 0.3940875860960683, 0.31869744328561334]"
2.0524126091529515,5,"[0.33501565896493457, 0.3004333451137076, 0.2716650704509237, 0.25206648124146613, 0.3657380890428816]"
1.3761948829752078,4,"[0.3228195090458611, 0.2675383179504427, 0.2818981622214151, 0.2687047513505159, 0.31364873277711325]"
3.1758531132590821,6,"[0.29177306274664405, 0.35787254217197256, 0.2621881557005209, 0.28590976872207313, 0.3898603233930896]"
0.9954230841061279,8,"[0.2878084046906114, 0.3358393100611936, 0.3115990806063057, 0.2994540437717541, 0.2621662053824578]"
1.5131368130030389,9,"[0.2907151204490253, 0.4010186827510222, 0.3261185718758779, 0.31689465457651284, 0.2831328472280766]"
1.5176574029878616,7,"[0.3515334677886566, 0.3831149608374798, 0.32760050205577834, 0.3209028987893964, 0.33986925220143643]"
1.7111244190537893,6,"[0.3341202415197404, 0.3296399908085241, 0.3176543120203133, 0.3260441842238601, 0.35296574539831266]"
2.1033469371811959,4,"[0.32307602552868653, 0.3087565880167356, 0.3035212533492346, 0.27352551434451955, 0.30576115934597803]"
0.88530752412954028,8,"[0.31436964808855056, 0.2654781376160303, 0.35630537737697593, 0.28608969349740043, 0.2991344975410229]"
2.7493007091833266,7,"[0.34008570696959595, 0.3542443954248978, 0.36394059226583675, 0.2930195081674856, 0.3126575297181912]"
1.3167716245428864,5,"[0.3387187633373193, 0.3288748082838104, 0.2918107103558736, 0.33756713058719956, 0.3219576345489659]"
1.0124301069227766,4,"[0.31337163775296994, 0.3254303731179769, 0.29667396834702847, 0.27172233677960306, 0.34059696916322196]"
1.4180559677870459,4,"[0.3076064014351358, 0.33036736268717276, 0.26893812743711276, 0.301285333424045, 0.2556426441781387]"
1.0875984751570185,8,"[0.34624372607786386, 0.30182739285309695, 0.3208736372873742, 0.29542909823780283, 0.24204445077395542]"
1.635911765021079,5,"[0.38694447365308643, 0.26763396453817884, 0.2511867108764195, 0.3161715432735076, 0.3526773727448207]"
1.7370289685333369,5,"[0.3484019806721753, 0.3046139778991973, 0.29810679649844085, 0.26322372431872076, 0.3768277280942313]"
2.16195530919184,5,"[0.28308351729575604, 0.32036720925041895, 0.3600671144459001, 0.28636277375746566, 0.3222124012505873]"
1.3547939487837759,6,"[0.275807193156492, 0.32582333567026994, 0.2878848301173541, 0.23775104888323456, 0.4281650768629422]"
1.9617901991414923,6,"[0.36217995917586265, 0.32582565249482126, 0.3125404972293976, 0.33574764063556073, 0.32360027032385513]"
0.84838407919471059,4,"[0.33963470936142676, 0.31678867313667575, 0.2906473408938573, 0.2904136719651441, 0.31859753234230187]"
1.8233671397493136,4,"[0.35598798804342063, 0.31311077901129464, 0.38902795098504683, 0.35741859972275103, 0.30502003058476923]"
1.4082117925789936,3,"[0.30599148143362154, 0.30275986705679564, 0.31661864163466424, 0.29976213128667417, 0.28794462361300593]"
2.1292830053362364,4,"[0.3350767864254712, 0.36320921317596966, 0.33372586859332193, 0.3038369101344121, 0.38633468554842487]"
1.931552225254747,3,"[0.31032148258702547, 0.31916831513677174, 0.2759453475106258, 0.29403145251564183, 0.27678560148585024]"
0.97426477781967857,4,"[0.3837023359535932, 0.3762058104424288, 0.271289764181794, 0.275156219163874, 0.37619152687608653]"
1.7552581506337281,5,"[0.3386221200910313, 0.2950134687626396, 0.29062457459642455, 0.2790779297188104, 0.3060474185181082]"
0.55876181385251256,5,"[0.29815340432037296, 0.38206724451815605, 0.24845862400232033, 0.29791418084970134, 0.3128531308002729]"
1.20016551352222,4,"[0.2803985839840124, 0.2946142953880454, 0.2835003564701352, 0.314775417379466, 0.33069568693068435]"
2.3100825011283774,7,"[0.38079016634324203, 0.3311399431813493, 0.4141603201675273, 0.3368903088800851, 0.2578496842489032]"
1.8283746487018324,5,"[0.25737201446803143, 0.25594345763406146, 0.36624894515233297, 0.2721662917269834, 0.36200937666313476]"
0.96275754565892957,17,"[0.36278531265934677, 0.10212841038796339, 0.26670813718110525, 0.7286504605195354, 0.16058448538639974]"
1.4067662966504848,5,"[0.34052479953493586, 0.24613579420561457, 0.26027639147959025, 0.3102800144599532, 0.2926717830460444]"
1.5779282448397973,7,"[0.32379082273497795, 0.288817093960088, 0.35139340004268893, 0.3848291051730805, 0.30103521304581815]"
1.9660176014437152,4,"[0.3418420830473285, 0.30864965602658684, 0.3097072516003519, 0.29660225378706334, 0.3024397699160786]"
1.7321619491365365,5,"[0.27321161299100144, 0.2851930589583646, 0.3139502147753522, 0.4250665236453213, 0.24030212688307673]"
0.51424352923631578,4,"[0.3441845264086706, 0.3896195402511738, 0.24875275935638666, 0.22210686721592612, 0.2935010558470928]"
1.7973865608261446,7,"[0.3697389863573747, 0.4622320390252174, 0.3800072888723243, 0.27434063519702634, 0.3983574260659136]"
1.6400748119835735,5,"[0.22276458393000237, 0.4602875102732962, 0.26544227833908246, 0.3261995454590135, 0.23721828257289465]"
